title,Author,publisher,language,category_1,category_2,year,month,translate
小王子的記憶寶盒 (禮盒版),Jean-Pierre Gueno,麥田出版社,中文,中文書,文學,2011,7,T
最好的時光 (2冊合售),Penny Vincenzi,麥田出版社,中文,中文書,文學,2011,7,T
人體內證觀察筆記 上: 臟腑觀察篇,長安無名氏,橡實文化,中文,中文書,生活,2011,7,F
這就是當代攝影,Charlotte Cotton,大家出版,中文,中文書,藝術,2011,7,T
罪行,Ferdinand Von Schirach,先覺出版股份有限公司,中文,中文書,社會科學,2011,7,T
父親的手: 一個男孩， 他的失聰父母， 以及愛的語言,Myron Uhlberg,大家出版,中文,中文書,文學,2011,7,T
老年之書: 思我生命之旅,Thomas R. Cole／Mary G. Winkler,立緒文化事業有限公司,中文,中文書,社會科學,2011,8,T
塑膠: 有毒的愛情故事,Susan Freinkel,野人文化股份有限公司,中文,中文書,科普,2011,8,T
花語,Vanessa Diffenbaugh,聯經出版事業股份有限公司,中文,中文書,文學,2011,8,T
廣島末班列車: 1945原爆生還者的真實故事,Charles Pellegrino,商周出版,中文,中文書,人文,2011,8,T
早安台灣,曹俊彥,遠流出版事業股份有限公司,中文,中文書,文學,2011,8,F
夢之湖 (誠品獨家版),Kim Edwards,木馬文化事業有限公司,中文,中文書,文學,2011,8,T
千里步道， 環島慢行: 一生一定要走一段的土地之旅,千里步道籌畫中心,新自然主義股份有限公司,中文,中文書,生活,2011,8,F
老年之書: 思我生命之旅,Thomas R. Cole／Mary G. Winkler,立緒文化事業有限公司,中文,中文書,社會科學,2011,8,T
私家偵探,紀蔚然,印刻文學生活雜誌出版股份有限公司,中文,中文書,文學,2011,8,F
花園都記得,Lane Smith,小魯文化事業股份有限公司,中文,兒童,圖畫書,2011,9,T
聚落的100則啟示,原廣司,大家出版,中文,中文書,藝術,2011,9,T
Pantone色彩聖經: 預見下一波藝術、設計、時尚的色彩狂潮,Leatrice Eiseman／Keith Recker／Pantone,漫遊者文化事業股份有限公司,中文,中文書,藝術,2011,9,T
諾和我,Delphine De Vigan,小魯文化事業股份有限公司,中文,中文書,青少年文學,2011,9,T
劉若瑀的三十六堂表演課,劉若瑀,遠見天下文化出版股份有限公司,中文,中文書,藝術,2011,9,F
城市的憂鬱,胡晴舫,八旗文化,中文,中文書,文學,2011,9,F
臺味: 從番薯糜到紅蟳米糕,陳靜宜,聯經出版事業股份有限公司,中文,中文書,生活,2011,9,F
果然臺灣,藍麗娟／藍艷秋,天下雜誌股份有限公司,中文,中文書,生活,2011,9,F
雲的理論,Stephane Audeguy,貓頭鷹出版社,中文,中文書,文學,2011,9,T
保護自己有絕招 1-3 (3冊合售),嶋崎政男,小天下出版,中文,兒童,知識類,2011,9,T
我不可告人的鄉愁,林俊頴,印刻文學生活雜誌出版股份有限公司,中文,中文書,文學,2011,9,F
我們的森林,邱承宗,小魯文化事業股份有限公司,中文,兒童,圖畫書,2011,10,F
離春天只有二十公分的雪兔,李娟,本事文化股份有限公司,中文,中文書,文學,2011,10,F
家族記憶,黃小黛,八旗文化,中文,中文書,文學,2011,10,F
自由,Jonathan Franzen,新經典圖文傳播有限公司,中文,中文書,文學,2011,10,T
誰怕艾未未: 影行者的到來,徐明瀚／編,八旗文化,中文,中文書,藝術,2011,10,F
給設計以靈魂: 當現代設計遇見傳統工藝,喜多俊之,經濟新潮社,中文,中文書,藝術,2011,10,T
懸案密碼: 籠裡的女人,Jussi Adler-Olsen,奇幻基地出版事業部,中文,中文書,文學,2011,10,T
此生: 肉身覺醒 (限量典藏版/附蔣勳美學講座),蔣勳,有鹿文化事業有限公司,中文,中文書,文學,2011,10,F
經濟大變局， 我們怎麼辦?,時寒冰,時報文化出版企業股份有限公司,中文,中文書,商業財經,2011,11,F
文字的力與美,杉浦康平,雄獅圖書股份有限公司,中文,中文書,藝術,2011,11,T
心願奇蹟: 平凡孩子的不平凡力量,Garth Sundem,國語日報附設出版社,中文,兒童,文學類,2011,11,T
鄉民都來了: 無組織的組織力量,Clay Shirky,貓頭鷹出版社,中文,中文書,社會科學,2011,11,T
怦然心動的人生整理魔法,近藤麻理惠,方智出版社股份有限公司,中文,中文書,生活,2011,11,T
台灣新文學史 (世紀典藏精裝版),陳芳明,聯經出版事業股份有限公司,中文,中文書,文學,2011,11,F
青花瓷的故事,Robert Finlay,貓頭鷹出版社,中文,中文書,人文,2011,11,T
窗， 光與風與人的對話,塚本由晴,臉譜出版社,中文,中文書,藝術,2011,11,T
留下來的孩子,Kathryn Erskine,小天下出版,中文,中文書,青少年文學,2011,11,T
留味行: 她的流亡是我的流浪+奶奶的十一道菜 (書盒版/2冊合售),瞿筱葳,啟動文化,中文,中文書,文學,2011,11,F
心是孤獨的獵手,Carson Mccullers,自由之丘文創,中文,中文書,文學,2011,12,T
夢想之城 上下 (2冊合售),Beverly Swerling,漫遊者文化事業股份有限公司,中文,中文書,文學,2011,12,T
和風自然家in Taiwan: 從MUJI到京都風， 你能實現的日系住宅夢,原點編輯部,原點出版社,中文,中文書,藝術,2011,12,F
我叫他， 爺爺,王健壯,九歌出版社有限公司,中文,中文書,文學,2011,12,F
時光電影院,幾米,大塊文化出版股份有限公司,中文,中文書,圖文漫畫,2011,12,F
鯨武士,Margi Preus,小天下出版,中文,中文書,青少年文學,2011,12,T
與普立茲克獎建築大師的對話,Ruth Peltason／Grace Ong-Yan,馬可孛羅文化事業股份有限公司,中文,中文書,藝術,2011,12,T
稻米全書,Sri Owen,遠足文化事業股份有限公司,中文,中文書,生活,2011,12,T
叛逆柏林,陳思宏,健行文化出版事業有限公司,中文,中文書,文學,2011,12,F
李維史陀: 實驗室裡的詩人,Patrick Wilcken,衛城出版,中文,中文書,社會科學,2012,1,T
樂活國民曆,彭啟明/ 洪震宇/ 李咸陽,遠流出版事業股份有限公司,中文,中文書,生活,2012,1,F
老虎的妻子,Tea Obreht,時報文化出版企業股份有限公司,中文,中文書,文學,2012,1,T
大教堂,Raymond Carver,寶瓶文化事業有限公司,中文,中文書,文學,2012,1,T
攝影的精神: 攝影如何改變我們的世界,Gerry Badger,大家出版,中文,中文書,藝術,2012,1,T
網路讓我們變笨?: 數位科技正在改變我們的大腦、思考與閱讀行為,Nicholas Carr,貓頭鷹出版社,中文,中文書,社會科學,2012,1,T
看見北埔．鄧南光,古少騏,遠流出版事業股份有限公司,中文,中文書,人文,2012,2,F
風味事典: 食材配對、食譜與料理創意全書,Niki Segnit,商周出版,中文,中文書,生活,2012,2,T
海裡有鱷魚,Fabio Geda,寶瓶文化事業有限公司,中文,中文書,文學,2012,2,T
鐵意志與柔軟心: 張榮發的33個人生態度,張榮發／吳錦勳,遠見天下文化出版股份有限公司,中文,中文書,商業財經,2012,2,F
iPhone苦．悶．台灣,曾航,人類文化事業股份有限公司,中文,中文書,商業財經,2012,2,F
我們曾經輝煌: 美國在新世界生存的關鍵,Thomas Friedman/ Michael Mandelbaum,遠見天下文化出版股份有限公司,中文,中文書,社會科學,2012,2,T
生命是長期而持續的累積: 彭明輝談困境與抉擇,彭明輝,聯經出版事業股份有限公司,中文,中文書,人文,2012,2,F
我是海明威的巴黎妻子,Paula Mclain,麥田出版社,中文,中文書,文學,2012,2,T
我愛偷窺: 我們如何愛上窺視自己和鄰居,Hal Niedzviecki,立緒文化事業有限公司,中文,中文書,社會科學,2012,3,T
最寒冷的冬天: 韓戰真相解密,David Halberstam,八旗文化,中文,中文書,人文,2012,3,T
生命的思索: 史懷哲自傳,史懷哲,誠品股份有限公司,中文,中文書,人文,2012,3,T
等待美麗,Rachel Simon,商周出版,中文,中文書,文學,2012,3,T
看得到的世界史: 99樣物品的故事你對未來會有1個答案 下冊,Neil Macgregor,大是文化有限公司,中文,中文書,人文,2012,3,T
沒關係， 沒關係,伊東寬,親子天下股份有限公司,中文,兒童,圖畫書,2012,3,T
戰火中的孩子,岩崎知弘,青林國際出版股份有限公司,中文,兒童,圖畫書,2012,3,T
城市的勝利,Edward Glaeser,時報文化出版企業股份有限公司,中文,中文書,社會科學,2012,3,T
看得到的世界史: 99樣物品的故事你對未來會有1個答案 上冊,Neil Macgregor,大是文化有限公司,中文,中文書,人文,2012,3,T
廚房裡的人類學家: 其實， 大家都想做菜,莊祖宜,貓頭鷹出版社,中文,中文書,生活,2012,3,F
欺騙的種子: 揭發政府不想面對、企業不讓你知道的基因改造滅種黑幕,Jeffrey M. Smith,臉譜出版社,中文,中文書,生活,2012,3,T
地底王國 1: 光明戰士,Suzanne Collins,奇幻基地出版事業部,中文,中文書,青少年文學,2012,4,T
